ID,Stock Code,UPC Full,Name,Size,Default Qty,unit cost,latest cost,Unit Price,Modifiers Qty,Modifiers Cost,Modifiers Latest Cost,Modifiers Price,Tax Rule Name,Category Name,Category Group Name,Supplier Name,Qty On Hand,Total Qty On Hand,Margin,Reorder Value,Reorder Point,Item Rank,Auto Update,Type,Vendor Item No,SKU,Unit Per Case,Item Tags,Vendor Name,Notes,Remind Date,Close Out item,Prompt For Qty,Item Type,Additional Fee,Bottle Deposit,Do Not Track Inventory,Add To Shortcut Keys,Don Not Discount,Do Not Show To Webstore,Hide Inventory,Item Shortcut Name,Item Sort No
"2523","5224512271","752245122718","WEIHENSTEPHAN VITUS 6-PACK BTLS 12OZ","12OZ","1","11.38","11.38","13.99","","","","","Tax","IMPORT BEER","BEER","HIGRADE","8.00","8.00","18.66","4.0","1","B","0","general",,"16111","4","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"2524","8068614112","8068614112","RONRICO RUM SILVER 80 1.75LT","1.75LT","1","16.09","16.09","19.99","","","","","Tax","RUM","LIQUOR","ALLIED","0.00","0.00","19.51","6","6","D","0","general",,"16122","6","",,1,,"0","0",Inventory Item,"",,,"0","1",1,,,
"2525","2109419943","721094199431","GOSLINGS GOLD RUM 1.75LT","1.75LT","1","22.56","22.56","28.99","","","","","Tax","RUM","LIQUOR","FEDW","0.00","0.00","22.18","6","6","D","0","general",,"16123","6","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"2526","3289442015","8032894420154","LA MOZZA "I PERAZZI" SANGIOVESE 750ML","750ML","1","12","12","16.99","","","","","Tax","WINE ITALIAN","WINE","FEDW","0.00","0.00","29.37","12","12","D","0","general",,"16124","12","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"2527","8981904301","8981904301","STAG'S LEAP CHARDONNAY NAPA 750ML","750ML","1","28","28","34.99","","","","","Tax","WINE CHARDONNAY","WINE","FRWI","0.00","0.00","19.98","12","12","D","0","general",,"16129","12","",,1,,"0","0",Inventory Item,"",,,"0","1",1,,,
"2528","8308948017","83089480178","AMERICAN DIST. VODKA 1.75LT","1.75LT","1","18.47","18.47","19.99","","","","","Tax","VODKA","LIQUOR","TE","0.00","0.00","7.60","6","6","D","0","general",,"16132","6","",,1,,"0","0",Inventory Item,"",,,"0","1",1,,,
"2529","3907000049","","DOMAINE ROGER PERRIN CHAT DU PAPE 750ML","750ML","1","18","18","34.99","","","","","Tax","WINE FRENCH","WINE","TE","0.00","0.00","48.56","12","12","D","0","general",,"16134","12","",,,,"0","0",Inventory Item,"",,,"0","0",1,,,
"2530","0268942750","8002689427507","PRENDINA PINOT GRIGIO 750ML","750ML","1","8.67","8.67","14.99","","","","","Tax","WINE PINO GRIGIO","WINE","VNIM","0.00","0.00","42.16","12","12","D","0","general",,"16137","12","",,,,"0","0",Inventory Item,"",,,"0","0",1,,,
"2531","3366116102, 0336611610","","SAN GIACOMO ROSSO 750ML","750ML","1","13","13","19.99","","","","","Tax","WINE ITALIAN","WINE","ES","0.00, 0.00","0.00","34.97","12","12","D","0","general",,"16140","12","",,0,,"0","0",Inventory Item,"",,,"0","0",1,,,
"2532","2811400013, 0281140001","","VIGNAMAGGIO CHIANTI CLASS. TP 750ML","750ML","1","8.67","8.67","17.99","","","","","Tax","WINE ITALIAN","WINE","MWI","0.00, 0.00","0.00","51.81","12","12","D","0","general",,"16145","12","",,0,,"0","0",Inventory Item,"",,,"0","0",1,,,
"2533","6486672113","764866721133","VIGNAMAGGIO CHIANTI CLASS. MONA 750ML","750ML","1","27.33","27.33","44.99","","","","","Tax","WINE ITALIAN","WINE","MWI","0.00","0.00","39.25","0","0","D","0","general",,"16148","6","",,0,,"0","0",Inventory Item,"",,,"0","0",1,,,
"2534","2811400093, 0281140009","","VIGNAMAGGIO IL MORINO 750ML","750ML","1","8.67","8.67","13.99","","","","","Tax","WINE ITALIAN","WINE","MWI","0.00, 0.00","0.00","38.03","12","12","D","0","general",,"16147","12","",,0,,"0","0",Inventory Item,"",,,"0","0",1,,,
"2535","1451900072, 0145190007","","SANT ANNA PINOT GRIGIO 750ML","750ML","1","14.67","14.67","21.99","","","","","Tax","WINE PINO GRIGIO","WINE","MWI","0.00, 0.00","0.00","33.29","6","6","D","0","general",,"16149","6","",,0,,"0","0",Inventory Item,"",,,"0","0",1,,,
"2536","6486672119","764866721195","VIGNAMAGGIO CABERNET FRANC 750ML","750ML","1","38","38","59.99","","","","","Tax","WINE ITALIAN","WINE","MWI","4.00","4.00","36.66","0","0","D","0","general",,"16150","6","",,0,,"0","0",Inventory Item,"",,,"0","0",1,,,
"2537","213641811","213641811","CASTELLANI CC AMARONE 750ML","750ML","1","36.67","36.67","49.99","","","","","Tax","WINE ITALIAN","WINE","MWI","0.00","0.00","26.65","6","6","D","0","general",,"16151","6","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"2538","3248487017, 0324848701","8032484870178, 8032484870178","CEUSO SICILIA 750ML","750ML","1","23","23","39.99","","","","","Tax","WINE ITALIAN","WINE","MWI","0.00, 0.00","0.00","42.49","0","0","D","0","general",,"16152","6","",,0,,"0","0",Inventory Item,"",,,"0","0",1,,,
"2539","2462400100","724624001006","J VINEYARDS PINOT NOIR 750ML","750ML","1","19.09","19.09","20.99","","","","","Tax","WINE PINOT NOIR","WINE","GAGA","10.00","10.00","9.05","12.0","1","B","0","general",,"16155","12","",,0,,"0","0",Inventory Item,"",,,"0","0",1,,,
"2540","3604053983","3604053983","BARREL BOURBON RYE 750ML","750ML","1","67","67","93.99","","","","","Tax","BOURBON","LIQUOR","SKUR","1.00","1.00","28.72","0","0","D","0","general",,"16154","6","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"2541","8500002654","085000026540","NAM LEMON 1.75LT","1.75LT","1","19.19","19.19","23.99","","","","","Tax","VODKA","LIQUOR","GAGA","2.00","2.00","20.01","0","0","D","0","general",,"16156","6","",,1,,"0","0",Inventory Item,"",,,"0","1",1,,,
"2542","8500002665","8500002665","NAM LEMON 375ML","375ML","1","6.25","6.25","9.99","","","","","Tax","VODKA","LIQUOR","GAGA","0.00","0.00","37.44","24","24","D","0","general",,"16157","24","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"2543","8760010114, 8760010115","087600101153, 087600101153","CARLSBERG 4-PACK CANS 16OZ","16OZ","1","6.20","6.20","6.99","","","","","Tax","IMPORT BEER","BEER","HIGRADE","47.00, -38.00","9.00","11.30","12.0","7","B","0","general",,"16158","6","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"2544","9798515674","97985156747","CAPCANES "MAS COLLET" 750ML","750ML","1","12.08","12.08","19.99","","","","","Tax","WINE SPANISH","WINE","VNIM","0.00","0.00","39.57","12","12","D","0","general",,"16167","12","",,0,,"0","0",Inventory Item,"",,,"0","0",1,,,
"2545","6010637035","3760106370359","GUILLAMAN CHARDONNAY 750ML","750ML","1","6.67","6.67","12.99","","","","","Tax","WINE FRENCH","WINE","VNIM","5.00","5.00","48.65","0","0","D","0","general",,"16165","6","",,,,"0","0",Inventory Item,"",,,"0","0",1,,,
"2546","8723695053","87236950538","MOUNT GAY BLACK BARREL RUM 750ML","750ML","1","35.62","35.62","45.99","","","","","Tax","RUM","LIQUOR","ALLIED","0.00","0.00","22.55","6","6","D","0","general",,"16172","6","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"2547","8088749649","80887496493","BOGLE PHANTOM CHARDONNAY 750ML","750ML","1","10.00","10","12.99","","","","","Tax","WINE REDS","WINE","WBWB","5.00","5.00","23.02","0","0","D","0","general",,"16173","12","",,0,,"0","0",Inventory Item,"",,,"0","0",1,,,
"2548","3125900069","031259000695","REDEMPTION RYE 750ML","750ML","1","27.16","27.16","29.99","","","","","Tax","BOURBON","LIQUOR","ALLIED","5.00","5.00","9.44","12.0","1","B","0","general",,"16182","12","",,1,,"0","0",Inventory Item,"",,,"0","1",1,,,
"2549","8185600092","181856000922","ROSSO DEI POLITICI MONTEPULCIANO 1.0LT","1.0LT","1","6.67","6.67","11.99","","","","","Tax","WINE ITALIAN","WINE","DBW","0.00","0.00","44.37","12.0","3","D","0","general",,"16183","12","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"2550","3260325138","8032603251383","PIRA DOCETTO D'ALBA 750ML","750ML","1","10","10","17.99","","","","","Tax","WINE ITALIAN","WINE","SKUR","0.00","0.00","44.41","12","12","D","0","general",,"16185","12","",,,,"0","0",Inventory Item,"",,,"0","0",1,,,
"2551","2386798814","023867988144","SOURLAND VODKA 50ML","50ML","1","3","3","7.99","","","","","Tax","GIN IMPORTED","LIQUOR","DSD","24.00","24.00","62.45","15.0","2","B","0","general",,"16187","15","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"2552","6000316008","860003160084","IRON BOUND PINELANDS ROSE 4-PACK CANS 16OZ","16OZ","1","2.5","2.5","2.99","4","10.0","10.0","12.99","Tax","MICRO BREWS","BEER","REMARK","0.00","0.00","16.39","24","24","D","0","general",,"16189","24","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"2553","5497400781","854974007813","JOLIESSE CHARDONNAY 750ML","750ML","1","7.33","7.33","12.99","","","","","Tax","WINE CHARDONNAY","WINE","VNIM","0.00","0.00","43.57","12","12","D","0","general",,"16194","12","",,,,"0","0",Inventory Item,"",,,"0","0",1,,,
"2554","4750500037","4750500037","TRULLI NEGROAMARO 750ML","750ML","1","8","8","12.99","","","","","Tax","WINE ITALIAN","WINE","VNIM","0.00","0.00","38.41","12","12","D","0","general",,"16196","12","",,0,,"0","0",Inventory Item,"",,,"0","0",1,,,
"2555","7801600370","878016003700","CHATEAU PARET 750ML","750ML","1","11.33","11.33","13.99","","","","","Tax","WINE FRENCH","WINE","FEDW","11.00","11.00","19.01","0","0","D","0","general",,"16200","12","",,1,,"0","0",Inventory Item,"",,,"0","1",1,,,
"2556","3701107901","8437011079015","GODELIA BLANCO DONA BLANCA 750ML","750ML","1","14.75","14.75","22.99","","","","","Tax","WINE SPANISH","WINE","VNIM","0.00","0.00","35.84","12","12","D","0","general",,"16206","12","",,,,"0","0",Inventory Item,"",,,"0","0",1,,,
"2557","4750500050","847505000506","TRULLI SALICE SALENTINO 750ML","750ML","1","8","8","12.99","","","","","Tax","WINE ITALIAN","WINE","VNIM","1.00","1.00","38.41","0","0","D","0","general",,"16208","12","",,,,"0","0",Inventory Item,"",,,"0","0",1,,,
"2558","3700849604","8437008496047","MURENDA TEMPRANILLO 750ML","750ML","1","7.33","7.33","12.99","","","","","Tax","WINE SPANISH","WINE","VNIM","0.00","0.00","43.57","12","12","D","0","general",,"16209","12","",,,,"0","0",Inventory Item,"",,,"0","0",1,,,
"2559","7573400200","875734002008","DOMAINE DE CABRIALS CHARDONNAY 750ML","750ML","1","8","8","12.99","","","","","Tax","WINE NEW ZEALAND","WINE","VNIM","9.00","9.00","38.41","0","0","D","0","general",,"16210","12","",,,,"0","0",Inventory Item,"",,,"0","0",1,,,
"2560","9785300293","897853002936","CIGAR CITY JAI ALAI 6-PACK CANS 12OZ","12OZ","1","9.23","9.23","11.99","","","","","Tax","MICRO BREWS","BEER","HIGRADE","11.00","11.00","23.02","4.0","2","B","0","general",,"16211","4","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"2561","1575900487","5015759004877","ROBINSON TROOPER HALLOWED 16OZ","16OZ","1","2.68","2.68","2.99","","","","","Tax","IMPORT BEER","BEER","HBHB","6.00","6.00","10.37","0","0","D","0","general",,"16212","12","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"2562","8520000132","8513223","SUTTER HOME RED BLEND 750ML","750ML","1","5.33","5.09","7.99","","","","","Tax","WINE WHITE","WINE","ALLIED","0.00","0.00","33.29","12","12","D","0","general",,"16216","12","",,0,,"0","0",Inventory Item,"",,,"0","0",1,,,
"2563","9479912010","94799120100","COCKBURNS 10-YEAR OLD 750ML","750ML","1","19.06","19.06","21.99","","","","","Tax","IMPORTED PORT","WINE","ALLIED","0.00","0.00","13.32","12","12","D","0","general",,"10095","12","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"2564","7084200008","70842000087","BEER NUTS 12 OZ CAN 12OZ","12OZ","1","4.16","4.16","5.99","","","","","NoTax","SNACKS/MERCH. NON-TAX","GROCERY","LJZ","0.00","0.00","30.55","12","12","D","0","general",,"16224","12","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"2565","9955200101","899552001012","PACIFIC RIM DRY RIESLING 750ML","750ML","1","9.98","9.98","10.99","","","","","Tax","WINE CALIF MISC. WHITES","WINE","FEDW","13.00","13.00","9.19","0","0","D","0","general",,"16268","12","",,1,,"0","0",Inventory Item,"",,,"0","1",1,,,
"2566","6485800011","664858000119","ANTIQUENO AGUARDIENTE SUGAR FREE 750ML","750ML","1","16.67","16.67","22.99","","","","","Tax","SPECIALTIES & APERITIFS","CORDIALS","ALLIED","3.00","3.00","27.49","12.0","1","B","0","general",,"16269","12","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"2567","0241800490","5602418004905","DELAFORCE LBV PORT 750ML","750ML","1","13","13","19.99","","","","","Tax","IMPORTED PORT","WINE","OPICI","0.00","0.00","34.97","12","12","D","0","general",,"16272","12","",,,,"0","0",Inventory Item,"",,,"0","0",1,,,
"2568","1208657521","12086575211","NEDERBURG PINOTAGE 750ML","750ML","1","7.67","7.67","13.99","","","","","Tax","WINE SOUTH AFRICAN","WINE","OPICI","7.00","7.00","45.18","0","0","D","0","general",,"16273","12","",,0,,"0","0",Inventory Item,"",,,"0","0",1,,,
"2569","6387800237","763878002377","NEDERBURG CHENIN BLANC 750ML","750ML","1","8","8","13.99","","","","","Tax","WINE SOUTH AFRICAN","WINE","OPICI","0.00","0.00","42.82","0","0","D","1","general",,"16274","12","",,,,"0","0",Inventory Item,"",,,"0","0",1,,,
"2570","6039968055","","BENRIACH 10YR 750ML","750ML","1","51.67","51.67","51.99","","","","","Tax","SCOTCH","LIQUOR","ALLIED","2.00","2.00","0.62","0","0","D","0","general",,"16276","6","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"2571","8723670066","087236700669","BRUICHLADDICH GIFT 200ML","200ML","1","26.77","26.77","49.99","","","","","Tax","SCOTCH","LIQUOR","ALLIED","5.00","5.00","46.45","0","0","D","0","general",,"16278","4","",,1,,"0","0",Inventory Item,"",,,"0","1",1,,,
"2572","8723670037","087236700379","BRUICHLADDICH ISLAY BARLAY 2013 750ML","750ML","1","64.15","64.15","64.99","","","","","Tax","SCOTCH","LIQUOR","ALLIED","2.00","2.00","1.29","6.0","1","B","1","general",,"16279","6","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"2573","3598554890","635985548904","WHITE CLAW HARD VARIETY PACK #1","12OZ","1","15.72","15.72","18.99","","","","","Tax","DOMESTIC BEER","BEER","SPSP","30.00","30.00","17.22","6.0","6","A","0","general",,"16282","2","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"2575","4286090005","642860900054","FOUNDERS CENTENNIAL IPA 15-PACK CANS 12OZ","12OZ","1","15.45","14.70","17.99","","","","","Tax","MICRO BREWS","BEER","HIGRADE","11.00","11.00","14.12","3","3","B","0","general",,"16290","1","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"2576","8224201293","082242012935","BOTA BOX SAUVIGNON BLANC 3.0LT","3LT","1","19.09","19.09","21.99","","","","","Tax","WINE BOX","WINE","FEDW","2.00","2.00","13.19","6.0","5","A","0","general",,"16291","3","",,1,,"0","0",Inventory Item,"",,,"0","1",1,,,
"2577","8500002487","085000024874","NAM APPLE 750ML","750ML","1","11.09","11.09","12.99","","","","","Tax","VODKA","LIQUOR","GAGA","5.00","5.00","14.63","12.0","1","B","0","general",,"16292","12","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"2578","6115500041, 6115500047","861155000419, 861155000419","TENSLEY FUNDAMENTAL 750ML","750ML","1","11","11","20.99","","","","","Tax","WINE CALIF MISC. REDS","WINE","TE","5.00, 0.00","5.00","47.59","0","0","D","0","general",,"16298","12","",,,,"0","0",Inventory Item,"",,,"0","0",1,,,
"2579","6115500043","861155000433","TENSLEY CABERNET 750ML","750ML","1","12","12","19.99","","","","","Tax","WINE CABERNET","WINE","TE","0.00","0.00","39.97","12","12","D","0","general",,"16299","12","",,,,"0","0",Inventory Item,"",,,"0","0",1,,,
"2580","1582201009","8015822010092","ALLEGRINI CORTE GIARA SOAVE 750ML","750ML","1","6.66","6.66","11.99","","","","","Tax","WINE ITALIAN","WINE","GAGA","4.00","4.00","44.45","0","0","D","0","general",,"16295","12","",,0,,"0","0",Inventory Item,"",,,"0","0",1,,,
"2581","5452700716, 5452700715","","NEW BELGIUM BELGIAN WHITE 12OZ","12OZ","1","1.4","1.4","2.29","6, 24","8.4, 33.6","8.4, 33.6","10.99, 37.99","Tax","MICRO BREWS","BEER","SPSP","0.00, 0.00","0.00","38.86","24","24","D","0","general",,"16304","24","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"2582","5452700161","5452700161","NEW BELGIUM FAT TIRE 12-PACK CANS 12OZ","12OZ","1","1.38","1.38","1.79","12, 24","16.56, 33.12","16.56, 33.12","18.99, 35.99","Tax","MICRO BREWS","BEER","SPSP","0.00","0.00","22.91","24","24","D","0","general",,"16305","24","",,1,,"0","0",Inventory Item,"",,,"0","1",1,,,
"2583","3329369000","033293690009","SEGURA VIUDAS BRUT CAVA 750ML","750ML","1","9.09","9.09","9.99","","","","","Tax","CHAMPAGNE AMER","SPARKLING","ALLIED","4.00","4.00","9.01","0","0","D","0","general",,"16307","12","",,1,,"0","0",Inventory Item,"",,,"0","1",1,,,
"2584","5514400603","855144006032","PROTEA CABERNET 750ML","750ML","1","12.09","12.09","14.98","","","","","Tax","WINE SOUTH AFRICAN","WINE","OPICI","10.00","10.00","19.29","0","0","D","0","general",,"16306","12","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"2585","1169900917","1169900917","BOUCHARD AINE & FILS PINOT NOIR 750ML","750ML","1","10.33","10.33","14.99","","","","","Tax","WINE FRENCH","WINE","FEDW","0.00","0.00","31.09","12","12","D","0","general",,"16308","12","",,0,,"0","0",Inventory Item,"",,,"0","0",1,,,
"2586","2251100102","3422511001029","SIMONNET FEBVRE PINOT NOIR 750ML","750ML","1","7.33","7.33","10.99","","","","","Tax","WINE FRENCH","WINE","MTMT","0.00","0.00","33.30","1","1","D","0","general",,"16310","12","",,,,"0","0",Inventory Item,"",,,"0","0",1,,,
"2587","2251100108","3422511001081","SIMMONET CHARDONNAY 750ML","750ML","1","7.33","7.33","10.99","","","","","Tax","WINE FRENCH","WINE","MTMT","1.00","1.00","33.30","0","0","D","0","general",,"16311","12","",,,,"0","0",Inventory Item,"",,,"0","0",1,,,
"2588","1257200848","812572008489","RASCAL PINOT GRIS 750ML","750ML","1","9.33","9.33","11.99","","","","","Tax","WINE CALIF MISC. WHITES","WINE","ALLIED","0.00","0.00","22.19","12","12","D","0","general",,"16315","12","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"2589","1257200842","812572008427","RASCAL PINOT NOIR 750ML","750ML","1","10.00","10","15.99","","","","","Tax","WINE PINOT NOIR","WINE","VNIM","12.00","12.00","37.46","0","0","D","0","general",,"16314","12","",,0,,"0","0",Inventory Item,"",,,"0","0",1,,,
"2590","3659100321","","HENRI BOURGEOIS LA PORTE SANCERRE 750ML","750ML","1","19","19","24.99","","","","","Tax","WINE FRENCH","WINE","MTMT","0.00","0.00","23.97","12","12","D","0","general",,"16316","12","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"2591","8458600054","","HAVENSCOURT CHARDONNAY 750ML","750ML","1","6.67","6.67","9.99","","","","","Tax","WINE CHARDONNAY","WINE","MTMT","3.00","3.00","33.23","0","0","D","0","general",,"16317","12","",,1,,"0","0",Inventory Item,"",,,"0","0",1,,,
"2592","8458600059","684586000595","HAVENSCOURT PINOT NOIR 750ML","750ML","1","8","8","9.99","","","","","Tax","WINE PINOT NOIR","WINE","MTMT","6.00","6.00","19.92","0","0","D","0","general",,"16318","12","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"2593","2303531492","023035314928","TOMAIOLO PINOT GRIGIO 750ML","750ML","1","6.25","6.25","11.99","","","","","Tax","WINE PINO GRIGIO","WINE","MTMT","7.00","7.00","47.87","1","1","C","0","general",,"16320","12","",,0,,"0","0",Inventory Item,"",,,"0","0",1,,,
"2594","1564323705, 1564361580","","VILLA JOLANDA PROSECCO 750ML","750ML","1","8","8","11.99","","","","","Tax","CHAMPAGNE IMPORT","SPARKLING","MTMT","0.00, 0.00","0.00","33.28","12","12","D","0","general",,"16321","12","",,0,,"0","0",Inventory Item,"",,,"0","0",1,,,
"2595","9459700201","894597002017","FLECHAS DE LOS ANDES GRAN MALBEC 750ML","750ML","1","13.33","13.33","19.99","","","","","Tax","WINE ARGENTINA","WINE","MTMT","8.00","8.00","33.32","12.0","1","B","0","general",,"16322","12","",,0,,"0","0",Inventory Item,"",,,"0","0",1,,,
"2596","6750800034","867508000341","SKUNKTOWN SPICY VODKA 750ML","750ML","1","21","21","21.99","","","","","Tax","VODKA","LIQUOR","SD","6.00","6.00","4.50","0","0","D","0","general",,"16324","12","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"2597","6750800033","867508000334","SKUNKTOWN VODKA 750ML","750ML","1","21","21","21.99","","","","","Tax","VODKA","LIQUOR","SD","2.00","2.00","4.50","0","0","D","0","general",,"16325","12","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"2598","6750800036","867508000365","SKUNKTOWN OAKED RUM 750ML","750ML","1","23","23","24.99","","","","","Tax","RUM","LIQUOR","SD","10.00","10.00","7.96","0","0","D","0","general",,"16326","12","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"2599","9674982279","9674982279","CACTUS JACK WHITE 1.75LT","1.75LT","1","15.28","15.28","19.99","","","","","Tax","TEQUILA","LIQUOR","ALLIED","0.00","0.00","23.56","6","6","D","0","general",,"16329","6","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"2600","8723670038","087236700386","BRUICHLADDICH TCL SCOTTISH BARLEY 750ML","750ML","1","55.89","55.89","55.99","","","","","Tax","SCOTCH","LIQUOR","ALLIED","9.00","9.00","0.18","0","0","D","1","general",,"16328","6","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"2601","4773653331","4773653331","MAS DE GOURGONNIER ROUGE 750ML","750ML","1","11.69","11.69","14.99","","","","","Tax","WINE FRENCH","WINE","UNKNOWN","0.00","0.00","22.01","12","12","D","0","general",,"16332","12","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
